X1,Y1,Flag1
216.731,454.038,0
217.731,454.038,0
217.900,454.233,0
218.062,454.562,0
218.917,454.833,0
219.000,455.000,0
221.857,454.143,0
222.100,454.167,0
222.857,454.143,0
223.143,454.214,0
222.808,454.808,0
222.917,454.917,0
227.731,454.038,0
229.000,454.000,0
230.000,454.000,0
237.227,452.045,0
240.000,452.000,0
241.000,452.000,0
241.700,450.500,0
244.583,449.583,0
244.583,449.583,0
240.808,447.500,0
239.227,445.591,0
236.200,443.700,0
235.038,442.885,0
234.750,442.583,0
233.000,442.500,0
228.083,441.083,0
226.500,441.000,0
225.346,440.885,0
224.786,440.857,0
224.667,440.917,0
224.357,441.286,0
224.357,441.286,0
224.000,441.500,0
223.714,441.786,0
218.857,441.214,0
217.808,441.269,0
217.188,441.688,0
217.000,442.000,0
216.731,442.038,0
216.571,442.143,0
216.115,442.731,0
216.115,442.731,0
216.000,443.000,0
215.714,443.214,0
213.714,443.214,0
213.071,443.357,0
213.033,443.567,0
212.773,443.955,0
212.500,444.000,0
210.500,444.000,0
209.750,444.375,0
209.206,444.500,0
209.115,444.731,0
208.917,444.833,0
206.192,444.808,0
204.500,444.917,0
203.731,445.038,0
198.286,443.714,0
189.500,443.000,0
187.714,442.643,0
185.857,442.786,0
185.324,442.618,0
184.269,442.962,0
184.000,443.000,0
182.967,443.433,0
184.000,443.000,0
182.875,442.750,0
182.833,442.611,0
182.500,443.000,0
182.625,443.375,0
182.500,443.500,0
182.625,443.625,0
182.500,443.786,0
182.500,444.000,0
179.500,444.000,0
179.000,444.000,0
178.773,444.045,0
178.567,444.433,0
177.567,444.567,0
176.773,444.955,0
176.346,445.115,0
176.000,445.500,0
175.917,445.833,0
175.571,446.143,0
175.500,446.583,0
172.618,445.618,0
170.900,445.633,0
170.100,445.767,0
170.269,445.962,0
169.500,446.000,0
167.500,446.000,0
166.731,446.038,0
166.056,446.444,0
166.286,446.857,0
165.500,447.000,0
165.731,447.038,0
165.000,447.000,0
163.962,446.808,0
163.214,446.857,0
163.500,447.000,0
163.206,447.500,0
163.206,447.500,0
163.083,447.917,0
163.312,448.188,0
166.167,445.389,0
166.500,444.833,0
166.375,444.750,0
166.864,444.682,0
167.136,444.773,0
167.000,445.200,0
167.500,444.885,0
173.714,443.429,0
175.812,442.812,0
176.643,442.429,0
177.812,442.562,0
178.125,442.500,0
178.857,442.714,0
179.286,442.786,0
182.816,442.500,0
183.643,442.857,0
184.857,442.857,0
185.269,442.962,0
185.567,443.100,0
186.167,442.833,0
189.562,442.438,0
190.567,442.500,0
190.962,442.731,0
192.429,442.857,0
195.000,443.000,0
195.429,442.857,0
195.900,443.233,0
196.143,443.357,0
195.500,442.000,0
195.833,441.611,0
196.136,441.591,0
196.000,441.700,0
190.000,439.000,0
189.167,438.333,0
187.833,438.167,0
187.600,438.100,0
187.000,438.100,0
186.611,438.278,0
186.214,438.286,0
179.857,435.643,0
177.500,434.767,0
176.962,434.577,0
176.071,434.357,0
176.115,434.115,0
175.500,434.312,0
175.357,434.286,0
175.038,434.423,0
170.700,433.700,0
168.375,433.562,0
167.500,433.500,0
167.100,433.367,0
166.500,433.438,0
166.100,433.767,0
165.714,433.786,0
163.269,433.038,0
162.667,433.167,0
162.346,433.192,0
162.143,433.143,0
160.773,433.045,0
160.500,433.000,0
160.500,433.000,0
160.083,433.417,0
160.192,433.500,0
160.250,433.583,0
161.800,433.700,0
169.227,434.773,0
170.773,435.409,0
171.722,435.944,0
171.917,436.333,0
172.417,436.583,0
172.409,437.318,0
172.417,437.583,0
174.731,438.346,0
175.192,438.500,0
175.731,439.346,0
175.731,439.346,0
175.773,439.864,0
177.417,440.583,0
178.417,441.583,0
178.833,441.750,0
179.167,442.250,0
179.417,442.583,0
178.167,440.611,0
178.167,440.611,0
178.056,440.167,0
177.167,439.611,0
177.300,439.500,0
177.200,439.300,0
177.136,438.864,0
176.864,438.591,0
177.000,438.500,0
176.833,438.500,0
176.500,438.100,0
176.000,437.300,0
176.864,437.409,0
176.700,437.500,0
176.833,437.611,0
176.389,437.722,0
179.143,437.643,0
180.143,437.786,0
180.500,437.767,0
180.500,438.000,0
179.938,438.438,0
182.500,438.500,0
183.000,439.000,0
183.500,439.000,0
183.929,439.357,0
184.312,439.500,0
184.773,439.955,0
182.500,441.500,0
182.500,442.214,0
182.625,442.625,0
182.500,443.214,0
182.375,443.625,0
182.500,444.000,0
182.500,444.214,0
182.625,444.625,0
182.500,445.214,0
180.286,445.214,0
175.286,446.214,0
173.115,446.731,0
172.917,446.833,0
171.900,447.433,0
171.567,447.633,0
170.885,448.269,0
170.857,448.357,0
170.000,449.500,0
168.286,450.286,0
168.062,450.875,0
167.857,451.214,0
165.038,452.577,0
163.100,453.300,0
162.438,453.875,0
161.500,454.192,0
161.633,454.767,0
160.667,455.250,0
159.100,456.100,0
159.100,456.100,0
159.500,456.500,0
159.583,456.667,0
167.417,456.583,0
168.167,457.250,0
168.409,457.682,0
176.269,455.962,0
180.917,455.083,0
181.214,455.143,0
182.731,455.038,0
183.429,455.071,0
191.143,453.786,0
192.654,453.808,0
193.857,453.714,0
195.143,453.643,0
195.500,453.917,0
196.654,452.885,0
201.286,451.786,0
201.438,451.688,0
201.286,450.571,0
206.167,448.333,0
207.000,448.000,0
207.000,448.000,0
216.000,445.000,0
220.591,444.318,0
223.000,444.000,0
223.688,443.688,0
224.136,443.045,0
227.167,440.417,0
227.750,439.417,0
233.115,436.731,0
238.591,434.955,0
239.577,434.731,0
240.417,434.417,0
247.500,432.767,0
250.417,431.917,0
251.500,431.767,0
251.583,431.583,0
256.643,430.571,0
257.900,430.433,0
258.071,430.357,0
258.227,430.045,0
258.071,430.357,0
258.417,430.250,0
258.800,428.900,0
258.773,428.591,0
258.773,428.591,0
258.773,428.591,0
258.773,428.591,0
256.389,429.722,0
256.045,430.318,0
255.625,430.625,0
255.625,430.625,0
255.500,431.167,0
255.500,431.500,0
255.625,431.625,0
255.625,431.625,0
256.250,432.250,0
257.125,432.625,0
257.375,433.625,0
257.167,433.389,0
257.500,434.000,0
257.682,434.045,0
257.375,434.250,0
257.611,434.722,0
257.682,435.045,0
258.409,435.682,0
258.250,436.167,0
258.143,436.143,0
255.731,436.423,0
253.045,438.136,0
252.250,438.625,0
251.864,438.955,0
251.389,439.722,0
251.200,440.000,0
247.700,440.300,0
242.500,441.192,0
241.143,441.643,0
239.773,441.955,0
238.900,442.433,0
238.357,442.714,0
231.100,443.167,0
230.033,443.567,0
228.500,444.000,0
227.967,444.167,0
227.206,444.500,0
227.929,442.286,0
227.857,440.857,0
227.654,440.115,0
228.562,438.688,0
228.571,437.286,0
228.938,434.875,0
229.500,433.971,0
229.500,433.500,0
229.500,433.500,0
228.731,432.577,0
228.500,432.577,0
228.333,432.583,0
228.333,432.833,0
227.136,433.409,0
226.667,433.583,0
226.278,434.056,0
226.409,434.318,0
222.550,434.450,0
218.967,434.567,0
217.269,434.962,0
218.577,432.115,0
217.714,428.571,0
217.429,428.214,0
217.429,428.214,0
217.167,428.083,0
217.167,428.083,0
217.269,428.038,0
217.038,428.115,0
217.045,427.864,0
217.045,427.864,0
217.038,428.115,0
210.409,425.682,0
209.300,425.300,0
207.833,424.900,0
207.286,424.786,0
207.367,425.233,0
207.115,425.115,0
201.100,423.433,0
199.143,422.929,0
198.269,423.038,0
198.083,423.083,0
197.286,423.214,0
197.000,423.500,0
196.300,423.633,0
196.143,423.929,0
192.500,424.500,0
191.233,424.767,0
190.269,424.962,0
189.700,425.300,0
189.357,425.429,0
188.917,425.833,0
188.750,426.375,0
189.192,426.423,0
187.500,426.500,0
187.333,426.583,0
186.722,427.056,0
186.654,427.423,0
185.278,427.944,0
184.071,428.357,0
183.808,428.500,0
183.100,429.100,0
183.071,429.357,0
182.808,429.577,0
178.833,430.667,0
177.500,431.286,0
176.917,431.833,0
176.500,432.192,0
176.100,432.567,0
175.962,432.731,0
171.714,434.214,0
171.115,434.731,0
170.100,435.167,0
170.269,435.423,0
167.143,436.071,0
164.562,436.562,0
163.429,436.857,0
162.583,437.083,0
162.367,437.633,0
162.357,437.714,0
161.500,438.233,0
161.100,437.367,0
160.767,436.433,0
160.929,436.357,0
160.767,436.433,0
160.100,435.900,0
160.278,436.056,0
160.000,436.000,0
166.417,434.417,0
169.286,433.571,0
170.333,433.167,0
189.654,435.192,0
195.000,435.000,0
197.269,435.038,0
199.000,435.000,0
200.500,435.000,0
201.714,435.143,0
202.433,435.500,0
203.286,435.786,0
203.429,435.857,0
205.500,432.667,0
207.192,431.500,0
207.633,431.100,0
208.143,430.786,0
208.773,430.591,0
214.417,428.917,0
218.885,428.192,0
220.192,427.885,0
220.929,427.929,0
222.192,427.885,0
222.633,427.900,0
223.500,428.000,0
224.000,428.000,0
224.500,428.000,0
224.667,427.417,0
225.700,427.200,0
225.944,427.167,0
226.167,427.389,0
226.300,427.500,0
226.833,427.611,0
228.000,427.500,0
228.000,427.700,0
228.600,427.600,0
228.700,428.200,0
228.864,428.409,0
228.056,427.833,0
227.500,427.786,0
227.500,427.786,0
227.500,427.786,0
227.500,428.000,0
227.500,428.214,0
227.500,428.500,0
227.625,428.625,0
227.500,429.214,0
224.864,428.591,0
224.000,429.000,0
223.722,429.056,0
223.333,429.417,0
223.192,429.500,0
223.000,430.000,0
222.500,430.000,0
220.654,430.192,0
216.324,429.029,0
210.367,427.900,0
209.367,427.900,0
207.967,427.767,0
207.367,427.900,0
207.000,428.000,0
205.038,428.269,0
202.917,428.833,0
201.885,428.885,0
202.071,428.786,0
201.853,428.559,0
196.857,426.643,0
196.324,426.500,0
195.500,426.500,0
194.714,426.786,0
195.667,426.583,0
191.038,425.731,0
190.206,425.500,0
189.038,425.731,0
188.714,425.786,0
188.423,425.962,0
188.000,426.000,0
187.853,426.441,0
187.500,426.643,0
188.000,427.000,0
187.375,427.438,0
187.033,427.633,0
185.567,427.433,0
185.731,427.731,0
184.885,428.115,0
183.900,428.433,0
182.833,428.567,0
182.500,429.000,0
181.357,429.429,0
181.500,429.500,0
176.324,429.618,0
175.500,430.000,0
174.500,430.000,0
174.250,430.562,0
174.000,431.000,0
173.500,431.233,0
172.731,431.423,0
170.269,431.962,0
169.389,432.444,0
169.269,432.962,0
168.571,433.143,0
168.500,433.233,0
164.714,433.214,0
164.559,433.382,0
163.731,434.038,0
163.731,434.038,0
163.441,434.500,0
161.357,434.714,0
160.773,434.955,0
160.269,435.346,0
164.079,434.553,0
171.900,432.700,0
174.731,432.038,0
175.731,432.038,0
176.643,432.286,0
184.125,432.438,0
188.714,432.714,0
189.731,432.962,0
191.000,433.000,0
196.900,433.233,0
201.417,433.833,0
202.192,433.962,0
203.900,434.233,0
204.143,434.714,0
205.227,434.955,0
205.429,435.143,0
206.192,435.731,0
210.417,436.583,0
212.300,437.300,0
213.000,437.500,0
213.433,438.167,0
213.900,438.300,0
217.071,439.500,0
218.500,440.286,0
218.857,440.643,0
219.500,441.286,0
220.100,441.433,0
224.500,442.233,0
227.227,442.955,0
228.143,443.214,0
226.500,441.864,0
226.000,441.200,0
225.700,441.500,0
226.000,441.500,0
226.773,441.591,0
226.773,441.591,0
227.000,441.583,0
227.227,441.500,0
228.700,440.500,0
229.250,440.583,0
229.955,440.409,0
231.885,440.808,0
232.688,441.438,0
232.962,441.731,0
233.333,441.917,0
237.062,442.312,0
240.731,442.962,0
241.269,443.038,0
242.250,443.375,0
242.346,443.808,0
243.000,444.000,0
243.115,444.115,0
243.375,444.312,0
243.269,444.654,0
243.571,444.857,0
243.767,443.233,0
244.429,442.071,0
246.731,441.038,0
248.643,440.286,0
252.714,438.786,0
256.071,437.143,0
257.286,436.786,0
257.071,435.500,0
257.286,434.786,0
256.938,433.938,0
257.115,433.731,0
256.731,433.038,0
255.731,433.038,0
256.731,433.038,0
256.500,433.000,0
249.900,433.300,0
249.000,433.500,0
247.864,433.955,0
241.571,432.143,0
230.188,430.562,0
227.643,430.357,0
223.000,429.000,0
216.000,428.000,0
212.731,427.962,0
211.500,428.000,0
210.000,428.000,0
209.731,428.038,0
208.750,428.375,0
203.375,428.375,0
199.375,428.438,0
198.147,428.559,0
196.885,428.885,0
196.269,428.962,0
195.500,429.269,0
195.333,429.556,0
189.833,430.100,0
188.667,430.444,0
187.643,430.643,0
187.767,430.967,0
186.192,431.423,0
185.367,431.567,0
185.115,431.731,0
184.083,432.917,0
176.269,433.962,0
174.571,434.143,0
173.500,434.688,0
173.286,434.786,0
176.250,435.083,0
180.864,435.864,0
181.000,437.500,0
182.400,439.600,0
182.731,441.346,0
183.500,441.917,0
183.333,442.000,0
182.962,442.038,0
188.833,447.367,0
190.731,448.808,0
191.033,449.100,0
191.583,449.417,0
189.944,447.611,0
189.800,447.700,0
189.833,448.389,0
189.700,448.500,0
189.700,448.500,0
191.731,448.038,0
198.100,448.167,0
199.714,448.286,0
200.571,448.714,0
200.731,448.962,0
200.346,447.654,0
200.500,447.500,0
201.318,447.227,0
201.318,447.227,0
200.808,447.577,0
203.143,446.643,0
207.682,445.045,0
208.962,444.731,0
210.071,444.357,0
210.250,444.250,0
208.000,440.500,0
207.500,440.000,0
207.786,439.500,0
207.625,439.625,0
207.333,439.667,0
207.625,439.625,0
208.000,438.000,0
208.500,437.786,0
208.500,437.500,0
208.500,437.500,0
208.625,437.625,0
207.167,435.833,0
205.333,433.917,0
205.000,433.500,0
204.400,433.300,0
204.583,433.167,0
204.417,432.917,0
205.500,431.167,0
206.136,430.045,0
206.500,429.885,0
211.000,427.667,0
215.654,425.885,0
217.038,425.269,0
218.214,424.857,0
219.115,424.731,0
219.900,422.767,0
220.962,421.885,0
226.808,420.115,0
232.033,418.833,0
233.115,418.731,0
234.227,418.591,0
234.955,418.409,0
235.900,418.633,0
234.929,416.286,0
236.071,414.714,0
240.071,412.286,0
243.143,410.643,0
243.250,410.583,0
242.346,408.962,0
244.583,405.333,0
244.500,404.562,0
245.750,402.667,0
245.300,402.700,0
251.038,398.577,0
252.250,397.583,0
252.583,397.167,0
259.038,394.577,0
258.857,394.357,0
258.857,394.357,0
259.100,393.900,0
259.250,391.188,0
259.071,390.714,0
259.000,390.643,0
259.000,390.643,0
258.773,390.864,0
259.833,389.611,0
260.000,389.500,0
260.000,389.500,0
260.000,389.500,0
259.833,389.611,0
260.000,388.500,0
259.773,388.591,0
259.773,388.591,0
260.000,388.500,0
259.864,388.409,0
258.300,388.500,0
257.375,386.625,0
257.500,386.500,0
257.375,386.625,0
257.000,386.700,0
257.000,386.700,0
257.250,387.250,0
259.885,392.115,0
259.833,392.917,0
259.346,393.577,0
259.115,393.500,0
258.833,393.900,0
258.857,394.000,0
258.786,394.143,0
258.033,394.300,0
257.962,394.577,0
258.083,394.833,0
258.500,395.233,0
258.286,395.214,0
257.688,395.188,0
257.929,394.857,0
257.429,394.857,0
258.300,394.567,0
258.033,392.967,0
257.038,393.269,0
257.731,391.577,0
257.038,391.577,0
259.346,387.654,0
258.962,387.423,0
258.000,387.143,0
259.500,384.115,0
259.500,383.654,0
257.056,381.833,0
256.136,379.682,0
255.682,379.318,0
255.700,379.000,0
254.214,378.643,0
239.500,373.429,0
237.000,372.500,0
234.500,371.808,0
233.938,371.750,0
232.900,371.567,0
227.714,370.857,0
225.286,370.714,0
224.750,370.625,0
223.700,370.700,0
223.286,370.714,0
223.000,371.000,0
223.000,371.000,0
222.500,371.500,0
222.333,371.417,0
220.800,369.700,0
220.864,369.591,0
220.591,369.682,0
220.400,369.700,0
220.227,369.591,0
216.767,368.167,0
212.083,366.333,0
210.714,365.786,0
209.857,365.643,0
209.286,365.786,0
208.714,365.786,0
208.286,365.786,0
208.269,366.038,0
203.955,365.409,0
202.346,365.346,0
202.083,365.417,0
200.967,365.633,0
200.714,365.786,0
200.269,366.038,0
198.357,365.286,0
196.143,364.786,0
195.143,364.714,0
194.714,364.786,0
194.269,365.038,0
191.500,364.233,0
190.083,364.083,0
188.917,364.333,0
188.038,364.423,0
187.643,364.714,0
186.885,364.885,0
184.714,363.786,0
184.500,363.767,0
183.714,363.786,0
183.269,364.038,0
185.864,363.045,0
186.500,363.500,0
187.045,363.864,0
187.389,363.611,0
194.500,361.714,0
195.409,361.318,0
196.038,361.269,0
196.250,361.250,0
196.667,361.250,0
200.857,359.786,0
204.500,359.000,0
204.929,358.929,0
206.192,358.885,0
206.500,359.000,0
206.917,359.083,0
210.654,357.885,0
212.857,357.786,0
213.500,357.571,0
214.286,357.786,0
214.654,357.885,0
215.000,358.000,0
215.346,358.115,0
213.500,356.885,0
213.682,355.955,0
213.864,355.682,0
213.611,355.611,0
213.750,355.583,0
213.682,355.955,0
213.750,356.125,0
213.611,356.278,0
213.833,356.611,0
213.833,356.611,0
206.714,355.786,0
204.654,355.500,0
203.429,355.143,0
202.500,355.233,0
201.786,355.643,0
201.188,355.812,0
200.714,355.786,0
198.214,355.286,0
193.143,354.429,0
192.357,354.286,0
191.115,354.500,0
190.500,354.767,0
193.500,354.500,0
195.500,352.500,0
196.214,351.929,0
196.500,351.500,0
196.500,351.500,0
196.500,351.500,0
196.500,351.500,0
191.269,348.577,0
186.429,346.143,0
185.214,345.643,0
184.731,345.423,0
184.269,345.346,0
183.654,345.115,0
183.357,345.286,0
179.269,344.038,0
177.967,343.833,0
176.967,343.833,0
176.269,344.038,0
176.083,344.083,0
175.429,344.143,0
179.500,344.500,0
181.944,343.389,0
182.214,343.071,0
182.722,343.056,0
195.227,344.955,0
198.000,345.214,0
200.346,345.808,0
201.731,346.269,0
202.885,346.731,0
203.143,346.714,0
209.233,345.967,0
211.000,346.000,0
212.269,345.962,0
212.667,346.083,0
213.731,346.038,0
215.962,344.423,0
217.833,343.917,0
218.500,344.000,0
218.962,343.731,0
219.136,343.864,0
219.227,344.045,0
219.400,344.100,0
221.227,344.045,0
225.750,343.083,0
227.500,343.000,0
227.750,343.417,0
228.731,343.500,0
229.286,343.786,0
229.429,343.857,0
229.731,344.038,0
232.269,343.962,0
232.731,344.038,0
233.038,344.192,0
234.000,344.583,0
234.000,345.000,0
234.000,345.000,0
236.688,344.688,0
236.929,344.857,0
237.269,344.962,0
237.633,345.100,0
238.214,345.714,0
237.731,345.962,0
239.786,345.429,0
240.808,345.346,0
241.000,346.000,0
241.000,346.000,0
243.429,345.071,0
245.000,345.000,0
245.269,344.962,0
245.731,345.038,0
246.333,345.167,0
246.433,345.567,0
249.794,345.500,0
250.357,345.786,0
251.000,346.000,0
251.000,346.000,0
255.429,344.857,0
258.433,344.633,0
259.917,344.083,0
260.500,342.808,0
259.731,342.577,0
