X1,Y1,Flag1
377,172.5,0
385.7,173.1,0
387.5,173.25,0
391,175.5,0
395,176.5,0
397,176.5,0
402,178,0
407.833,178.833,0
409.167,179.167,0
415.778,178.9446667,0
422.389,178.7223333,0
429,178.5,0
419.136,171.227,0
414.1,164.2,0
407.6,171.8,0
394.611,177.611,0
391.167,178.5,0
375,179,0
367,180,0
364.833,179.833,0
363.5,179,0
353.571,179.929,0
351.5,179.885,0
352.214,179.929,0
351.5,179.875,0
347.857,178.714,0
342.192,175.654,0
340.808,174.731,0
341.9,175.3,0
340,170,0
337.5,163.667,0
335.5,159.75,0
335.1,155.9,0
332.5,149,0
329,139.5,0
329,138.5,0
323.25,129.167,0
320.1,123.3,0
319.1,121.3,0
318.1,119.7,0
311,109,0
308.5,104.25,0
309.5,106,0
303.167,93.167,0
301,88,0
300,86,0
299.833,85.5,0
298.5,81.167,0
300.4,84.3,0
305.929,87.5,0
305.75,87.5,0
301.25,95.25,0
301.2,97.7,0
301.625,99.875,0
301.5,100.5,0
308.3,106.9,0
311.5,111.269,0
312.75,112.75,0
313.115,113.115,0
313.773,113.864,0
317.773,122.409,0
318.864,124.591,0
319.583,125.833,0
318.7,124.1,0
319.583,126,0
318.625,124.25,0
326.192,137.423,0
328,139.929,0
328.5,141.1,0
329.312,149.25,0
329.625,151.75,0
329.889,153.389,0
330.079,154.447,0
324.833,145.1,0
322.033,141.833,0
320.75,141,0
313.9,132.4,0
312.667,130.333,0
304.167,111.5,0
301,105.5,0
298.2,100.4,0
293.5,88.5,0
291.611,84.611,0
291.625,84.125,0
293.125,84.125,0
293.25,84.5,0
294.045,85.045,0
294.875,82.125,0
294.944,82.833,0
299,79,0
299.5,78.786,0
303.5,90.577,0
305.944,94.056,0
306.8,95,0
300.667,98,0
298.8,99.3,0
298.167,99.611,0
297.944,100.167,0
297.5,101,0
297.5,101,0
299.5,106.5,0
299.167,105.5,0
306.5,118.5,0
307.167,119.833,0
307.5,120,0
307.833,120.167,0
311.7,126.7,0
312.333,128,0
310.3,119.4,0
314.864,102.5,0
306,87,0
306,87,0
299.25,79,0
299.25,79,0
292.333,83.167,0
290.5,84.167,0
290,84.5,0
289.7,86.7,0
290,87,0
290.5,86,0
293.1666667,90.5,0
295.8333333,95,0
298.5,99.5,0
301.1666667,104,0
303.8333333,108.5,0
306.5,113,0
306.5,114,0
308.5,116,0
310,118.5,0
309.833,119.167,0
313,130,0
314.5,133,0
320,140,0
322.167,143.5,0
323,144.5,0
323,145,0
331.3,153.9,0
333.5,156.25,0
343.591,169.5,0
347.2,173,0
347.7,173.3,0
350.5,176.2,0
360.136,177.5,0
363.6,177.9,0
364.9,177.9,0
376,178,0
385.167,178.833,0
391,178.5,0
401.3,177.7,0
404.5,177.75,0
404.6,177.3,0
414,177.5,0
417,177.5,0
422.409,175.591,0
422.5,175.5,0
426.5,174.5,0
431.955,171.045,0
434.5,169.5,0
435.5,168.833,0
419.75,172.75,0
409,172.5,0
404.7,173.1,0
402,173.5,0
401.5,173.5,0
400.5,173.5,0
397,173.5,0
395.5,173.5,0
392.192,174.038,0
391.667,174.167,0
391.143,174.214,0
392.071,174.071,0
394.1,174.1,0
390.864,174.682,0
385,173.5,0
373,172.5,0
371.5,172.5,0
366.367,172.833,0
350.833,176.583,0
348.357,176.929,0
343.794,178.853,0
344,179.333,0
330.312,193.375,0
328.25,195.875,0
327.5,196.667,0
321.269,204.038,0
315.033,211.167,0
313.143,213.571,0
312.577,214.269,0
307.357,224.071,0
305.654,226.654,0
305.346,227.577,0
300.167,235.5,0
296.567,241.1,0
292,252.333,0
290.5,256.056,0
290.5,256.75,0
290.071,257.643,0
295.722,256.056,0
297.583,257.5,0
298.333,258,0
296.654,255.731,0
296.833,245,0
297.167,242.667,0
297.929,240.571,0
300.853,232.618,0
302.786,227.571,0
303.714,226.071,0
308.654,217.962,0
309.786,215.786,0
312.033,211.567,0
315.136,204.864,0
317.367,199.833,0
317.333,200.833,0
328.423,186.346,0
331.625,180.812,0
333.143,178.5,0
333.864,173.318,0
333.794,162.029,0
333.618,159.853,0
333.324,157.618,0
330.1,147.9,0
327.559,140.794,0
326.676,138.324,0
326.115,137.038,0
323.731,133.885,0
317.4,124.2,0
317.5,124.333,0
314.885,120.423,0
314,117.5,0
307.5,105,0
304,97.5,0
303,95.5,0
300.1,90.3,0
297,85.5,0
297,84,0
296.722,82.056,0
297,82,0
297.5,86.75,0
293.786,91.5,0
293.214,91.786,0
301.722,97.278,0
305.167,101.167,0
305.056,101.722,0
306,102.8,0
306.833,103.583,0
308.833,106.167,0
312.929,111.214,0
314.5,113,0
314.9,113.7,0
315.9,119.7,0
315.9,121.7,0
316,123,0
318.5,126,0
322,133.5,0
323,135,0
325.5,138.1,0
328.25,142.25,0
327,141,0
327.75,142,0
334.1,154.3,0
335,156,0
335.3,156.9,0
337.7,158.1,0
340.5,161.75,0
342,163.5,0
353.409,168.864,0
354.5,169,0
356.5,169.5,0
358.1,169.9,0
359.5,170.5,0
352.9,163.4,0
348.429,156.714,0
348.643,156.929,0
339.5,148.5,0
333,140,0
331.3,137.9,0
330,136.5,0
327.833,132.722,0
327.833,133.5,0
322,125,0
320.833,123.5,0
320.167,122.5,0
309.9,103.7,0
308,101,0
307,99,0
301.7,89.3,0
300.5,86,0
299.7,84.5,0
296.929,92.786,0
295,94.5,0
303,107.5,0
304,109.5,0
304.9,111.7,0
305.167,111.833,0
305.833,113.167,0
310.3,114.9,0
314.083,118.75,0
315.136,119.864,0
316,124,0
318.5,130,0
319.833,133.917,0
320.045,135.136,0
320.115,135.192,0
323.214,142.5,0
322.9,141.1,0
323.167,141.5,0
329.167,149.5,0
333,154,0
336.115,158.115,0
335.5,157.25,0
344.625,168,0
346.714,170.071,0
347.786,170.857,0
348.5,171.083,0
348.857,171.357,0
360.136,171.682,0
364.857,171.786,0
366.375,171.938,0
377.567,171.1,0
383.5,170.875,0
383.278,170.944,0
391.25,170.75,0
398.5,171.5,0
402.143,171.214,0
406.7,171.1,0
417.938,171.938,0
419.633,172.167,0
420.676,172.088,0
421.7,172.5,0
414.382,166.794,0
414.75,165.938,0
414.611,167.333,0
400.5,174.711,0
396.5,175.816,0
375.618,176.853,0
371.342,177.132,0
360.591,176.136,0
346.921,176.711,0
343.735,176.618,0
333.382,168.794,0
330.147,164.912,0
325.875,150.938,0
322.654,143.115,0
322.3,141.9,0
318,131,0
316,125,0
315.1,122.9,0
312.9,118.1,0
306,104,0
304.9,101.1,0
304,99.5,0
301,94,0
299.167,87.833,0
298.25,86.5,0
298,85,0
295.833,87.167,0
293.833,87.167,0
293.5,87,0
294.5,87.5,0
305.167,105.833,0
307,110,0
307.5,112.5,0
304.071,106.786,0
300,104.5,0
296.833,99.167,0
296.4996923,98.00030769,0
296.1663846,96.83361538,0
295.8330769,95.66692308,0
295.4997692,94.50023077,0
295.1664615,93.33353846,0
294.8331538,92.16684615,0
294.4998462,91.00015385,0
294.1665385,89.83346154,0
293.8332308,88.66676923,0
293.4999231,87.50007692,0
293.1666154,86.33338462,0
292.8333077,85.16669231,0
292.5,84,0
302.5,93,0
303.5,93,0
299.5,97,0
300,99,0
300.5,101,0
300.786,103.214,0
306.3,106.5,0
307.8,107.5,0
307.643,106.929,0
306.5,106.5,0
302.5,95,0
302.5,93.5,0
302.5,92.5,0
300.3335,86.6665,0
298.167,80.833,0
298,83,0
296,81.5,0
298,83,0
296.5,86.786,0
295.75,88,0
295.5,88.5,0
295.667,86.833,0
292,86.5,0
291.5,86.5,0
291.25,86.625,0
292.5,92.5,0
295.5,96,0
298,101,0
301.3,107.7,0
302.1,109.3,0
304.833,114.167,0
306,118,0
306.9,118.7,0
309.409,122.955,0
311.375,127.125,0
311.9,127.9,0
314.591,131.864,0
317.577,137.269,0
318.562,138.938,0
318.188,139.375,0
316.357,140.738,0
316.214,140.738,0
322.3,149.433,0
323.714,152.286,0
324,152.5,0
324.567,153.633,0
325,154.286,0
324.917,154.417,0
326.333,143.944,0
329.5,131.444,0
323,118.357,0
321.25,115.167,0
313.885,106.731,0
310.071,102.214,0
308.583,100,0
299.227,89.591,0
297.5,87.722,0
294.5,82.25,0
294.5,82.643,0
293.167,82.833,0
293,83.25,0
293.786,86.5,0
292.357,87.929,0
291.786,88.5,0
291.667,88.667,0
291.7,90.7,0
291.833,90.667,0
292.5,92,0
293.25,92.5,0
294,93,0
294.75,93.5,0
301.167,94.833,0
302.944,95.722,0
302,95,0
298.25,82.5,0
298.071,81.357,0
298.278,79.944,0
299.9,77.5,0
300.167,77.167,0
301,76.5,0
301.5,76.167,0
299.625,77.625,0
294.167,80.333,0
294,80.5,0
294.125,81.375,0
291.786,90.786,0
291.929,91.929,0
297.056,99.056,0
298.3,100.8,0
299.5,101.5,0
306,112.667,0
306.967,114.567,0
316.5,125.25,0
318.812,128.438,0
327.605,141.763,0
332.735,149.735,0
334.85,152.95,0
346.026,169.079,0
349.062,172.688,0
359.5,175.4,0
369.938,178.125,0
373.625,178.562,0
376.731,179.192,0
377.833,178.583,0
388,179.5,0
390.643,179.929,0
405.955,179.318,0
413.618,179.088,0
416,178.938,0
421.731,178.577,0
425.25,178.25,0
426,178.5,0
432.367,177.9,0
433.5,178,0
434.038,177.731,0
434.269,177.654,0
434.885,177.577,0
437.312,177.062,0
449.233,176.033,0
449.233,176.033,0
447.333,176.167,0
444,179,0
444,179,0
444.045,179.227,0
430.85,173.25,0
425.921,172.026,0
422.389,171.444,0
419.921,166.974,0
417.5,164.559,0
414.912,164.382,0
409.1,162.367,0
408,162.25,0
397.559,163.971,0
396.833,163.833,0
384.278,164.056,0
378.5,164.333,0
370.929,163.786,0
354.214,160.429,0
350.912,159.324,0
336.885,152.577,0
334.833,151.667,0
332.833,150.667,0
331.7,150.1,0
315.409,132.227,0
313.045,129.318,0
308.9,118.7,0
306.1,113.3,0
305.5,112,0
304.167,105.5,0
303,102,0
301,96,0
300.9,94.7,0
298.056,88.056,0
297.5,86.25,0
297.9,87.1,0
296.75,84.75,0
297.409,84.591,0
307.591,95.136,0
309.1,95.7,0
307.5,101,0
307.917,104.167,0
307.917,104.25,0
302.944,106.722,0
302.071,109.071,0
305,114,0
308.833,118.5,0
309,119,0
311.75,127,0
313.9,132.1,0
322.591,144.864,0
325,148.375,0
326.286,150.214,0
336.25,159.625,0
339.289,162.342,0
341.125,163.375,0
351.333,171.833,0
354.222,173.278,0
355.767,173.9,0
357.441,174.559,0
358.382,174.324,0
371.816,175.184,0
376.962,175.654,0
379.143,175.714,0
380.125,175.875,0
388.808,175.731,0
392.857,175.786,0
394.1,175.767,0
398.857,175.5,0
403.808,175.269,0
405.857,175.214,0
407.269,175.192,0
407.786,174.714,0
412.794,173.794,0
413.7,174.167,0
420.5,173.5,0
426.955,172.318,0
428.4,172.3,0
424.6,175.9,0
424.643,177.214,0
425.214,177.214,0
425.944,177.722,0
425.929,177.786,0
420,175.5,0
417.5,175.5,0
417,175.5,0
407,177,0
406,177.5,0
398.5,179,0
386.5,178.5,0
379,178.5,0
376.5,178.5,0
358,179,0
358.5,178.5,0
353.591,179.409,0
351,180.5,0
343.5,184.167,0
341.5,184.833,0
339.5,186,0
330.5,195.5,0
327.5,198.5,0
326,200,0
316.167,218.167,0
314.9,221.3,0
311,227,0
304.833,236.5,0
303.25,238.5,0
298.833,245.833,0
295.5,252,0
295.25,252,0
295.1,255.1,0
294.167,260.333,0
294.5,261,0
294.3,261.3,0
295.625,238.125,0
298,230,0
299.333,231,0
315.167,221.9,0
317.5,220,0
320.577,217.269,0
321.654,216.038,0
327.857,208.571,0
331.409,204.227,0
332.433,202.967,0
332.5,201,0
340.429,184.357,0
341.556,181.556,0
342.056,180.722,0
343.5,177.5,0
345,174,0
346.333,171.056,0
348.079,166.289,0
348.441,165.559,0
348.763,164.658,0
344.35,161.15,0
338.8,151.6,0
336.816,148.395,0
335.868,146.711,0
335,145.278,0
339.237,151.184,0
349.364,162.091,0
351.2,163.5,0
351.9,163.98,0
361.22,163.86,0
365.63,164.022,0
367.607,164.071,0
368.846,164.115,0
356.587,176.326,0
354,180.75,0
354.2,181,0
342.7,192.5,0
336,201.35,0
333.688,204.938,0
324.167,220.444,0
321.875,223.688,0
315.962,231.192,0
311,237.357,0
309.312,239.562,0
303.3,244.433,0
299.5,248.038,0
298.045,249.136,0
288.7,256.3,0
286.7,257.3,0
286.944,252.278,0
287.125,252.5,0
290.5,245,0
291.5,243,0
298.3,237.1,0
303.611,230.944,0
303,231.5,0
307.75,222.25,0
311,214.5,0
312.1,212.7,0
315,206,0
317.9,199.3,0
318.9,197.3,0
326.9,186.3,0
327.833,184.5,0
329.167,182.5,0
333.5,166,0
334.233,159.9,0
334.5,158.318,0
330.5,145.5,0
329.667,142.667,0
328.833,140.5,0
321.167,130.5,0
316.682,124.5,0
314,120.5,0
314,120,0
308,111,0
306,108,0
301.833,101.167,0
300.833,100.167,0
302.5,100,0
302.5,99.5,0
301.5,94,0
304.071,95.357,0
304.875,94.5,0
305.1,94,0
309,103.5,0
314,111,0
314.833,112.167,0
316.1,114.3,0
320.25,121.25,0
322,123.5,0
322.5,124.3,0
324,127,0
326.3,129.9,0
326.833,132.5,0
334,143,0
336.167,146.5,0
343.143,154.857,0
350,161.125,0
352.056,162.222,0
368.5,168.682,0
374.357,170.143,0
375.875,170.375,0
378.5,170.917,0
393.441,170.088,0
397.447,169.974,0
400.222,169.778,0
401.643,169.786,0
414.833,170.233,0
418.591,170.5,0
425.773,169.591,0
432.833,169.033,0
434.567,168.967,0
435.583,169.083,0
430.056,176.167,0
429.864,177.591,0
420.5,176.333,0
414.786,176,0
413.562,175.938,0
412.643,175.857,0
398.731,174.192,0
395.269,173.962,0
392.875,173.875,0
377.367,172.567,0
377.5,172.5,0
372.567,172.767,0
356.25,175.5,0
352.423,176.5,0
350.816,177.079,0
340.5,183.7,0
335.857,187.429,0
334.029,188.912,0
330.188,193.812,0
324.667,201.667,0
320.917,207,0
317.5,214.929,0
316.1,218.1,0
315.667,219.333,0
309.955,233.318,0
308,237.5,0
307.5,239,0
307,241,0
304,248,0
303.5,250,0
302.833,250.5,0
301.0664,252.5,0
299.2998,254.5,0
297.5332,256.5,0
295.7666,258.5,0
294,260.5,0
296.167,260.167,0
296,260.5,0
296.5,262,0
296.5,261.5,0
296.5,261.5,0
292.5,251.333,0
291.5,249,0
290.929,247.357,0
295.5,243.5,0
298,241,0
298.7,239.9,0
299.167,239.167,0
299.5,239,0
299.9,235.3,0
300.5,229,0
300.5,230.5,0
309,216.5,0
311,213,0
311.833,211.833,0
312.5,211,0
314,205,0
315,202.5,0
319,196.75,0
323,191,0
323.9,189.3,0
324.1,188.7,0
328.9,180.3,0
330,177.5,0
331.5,173.5,0
333,167,0
334.5,162.2,0
333.5,156.5,0
332,145.5,0
331.7,143.5,0
325,134,0
322.7,130.5,0
321.5,128,0
310.929,111.357,0
305.9,103.7,0
306.75,105,0
303.833,100.167,0
297.333,88.333,0
296.167,86.5,0
295.5,85.25,0
306.409,93.955,0
305.9,93.1,0
305.722,103.278,0
305.7,106.8,0
305.962,109.192,0
306.3,110.967,0
313.25,120,0
316.333,124.5,0
315.167,129.233,0
315.389,134.278,0
319.643,139.429,0
323.5,145.125,0
325.038,147.577,0
326.167,149.1,0
328.9,154.1,0
331.227,158.682,0
331.5,159.438,0
333.375,166.188,0
334.289,169.868,0
334.778,170.556,0
335.05,171.55,0
335.889,166.778,0
338.921,162.026,0
339.658,161.553,0
337.15,161.1,0
330.029,153.324,0
329.278,152.167,0
324.5,145.5,0
317.643,136.357,0
313.409,130.136,0
305.25,111.75,0
303.167,107.5,0
302,105.5,0
299.375,99.75,0
299.409,99.318,0
299.667,97.667,0
297.5,91,0
297.167,87.611,0
296.833,86.833,0
295.75,96.25,0
296,96.5,0
295.9,95.9,0
298.5,103,0
300.5,109,0
308.167,117.833,0
310.125,120.5,0
310.357,121.5,0
309.5,120,0
310,120,0
315.833,130.5,0
318.9,136.3,0
317.1,135.4,0
318.5,143,0
318.5,142.5,0
324.167,152.5,0
327.278,159.056,0
328.056,160.056,0
332.7,168.1,0
336.192,174.038,0
337.115,175.577,0
336.667,174.833,0
338.773,184.682,0
339.1,187.833,0
339.5,189.167,0
339.5,190.591,0
333,194.667,0
330.3,198.1,0
327.7,201.9,0
320.25,214.417,0
320.3,214.5,0
317,225.5,0
315.1,231.1,0
314.833,232.333,0
308.714,230.214,0
305.269,230.038,0
302.773,230.5,0
302.654,230.423,0
311.864,216.591,0
313.583,213,0
314.367,210.833,0
322.333,195.667,0
325.2,189.9,0
325.833,188.417,0
330.833,173.611,0
332.1,166.9,0
332.25,165.5,0
329.562,149.5,0
328.5,144.382,0
328,141.4,0
327.5,141.342,0
317.971,124.735,0
316.125,121.375,0
315.111,119.889,0
314,117.312,0
305.5,101.5,0
303.214,97.643,0
303.688,98.938,0
303.714,98.786,0
304.3,100.633,0
304.071,100.929,0
302.667,100.167,0
301.577,99.423,0
298.773,97.864,0
298,97.333,0
297.7,97.1,0
297.6,96.9,0
294.5,93.25,0
289.5,88.833,0
289.167,84.667,0
289.1,83.9,0
289.1,83.9,0
291.5,91,0
293,94.125,0
293.5,94.5,0
300.8,96,0
301.8,96.4,0
302.5,96.722,0
301.4,96.7,0
292.5,93.071,0
293,93,0
294.5,85.5,0
294.9,83,0
295,82.5,0
300,80.5,0
301.611,79.167,0
304.5,90.3,0
312.833,108.167,0
314.318,112.5,0
316.962,121.269,0
319.808,130.038,0
320.767,132.967,0
328.5,146.5,0
334.5,157.5,0
338.033,163.167,0
341.808,169.962,0
346.125,179.562,0
346.857,181,0
347.1,181.8,0
347.643,182.071,0
347,183,0
343.333,190.667,0
338.75,198.5,0
338,199.5,0
336,200.5,0
333.333,204.833,0
330.682,208.409,0
322,220.5,0
318.286,226.643,0
311.833,233.833,0
306.409,240.773,0
305.5,242.25,0
295.409,254.227,0
293.409,256.227,0
293,257.3,0
290.643,259.5,0
290.611,259.5,0
284.333,256.833,0
283.7,256.3,0
286,253.5,0
285.389,250.722,0
285.375,250,0
284.611,254.389,0
283.722,255.056,0
283.786,254.643,0
294.917,261.833,0
296.667,263.917,0
297.167,264.722,0
301.962,261.115,0
301.864,260.682,0
307.971,252.382,0
308.944,250.5,0
314.711,240.711,0
316.167,238.167,0
319.778,229.444,0
323.794,222.265,0
324.95,220.25,0
331.433,210.3,0
333.833,206.556,0
335.079,204.447,0
335.55,203.5,0
338.7,193.25,0
340.024,190.167,0
340.214,189.738,0
340.591,188.727,0
345.262,182.5,0
346.864,180.5,0
348.214,178.833,0
352.136,173.318,0
354.214,170.833,0
355.214,169.643,0
355.909,168.909,0
356.196,168.587,0
362.643,166.643,0
364.4,166.1,0
366.85,165.15,0
373.735,163.206,0
374.889,163.389,0
393.375,163.438,0
397.618,163.912,0
405.583,165.917,0
412.808,167.269,0
414.571,167.857,0
420.333,169.333,0
428.071,172.143,0
431,173.071,0
432.5,173.682,0
437.071,174.357,0
441.056,174.944,0
442.9,175.4,0
444.214,175.643,0
433.5,177.167,0
432.625,177.375,0
429.2,174,0
426.75,172.375,0
425.417,171.75,0
425.278,171.5,0
424.6,170.9,0
420,170.5,0
416,170.5,0
415,170.5,0
403,170.5,0
399.5,170.5,0
385,169.5,0
370.5,168.25,0
373,168.5,0
371,168.5,0
357,167.5,0
353.786,167.071,0
351.643,166.929,0
340,165.5,0
339.25,165.25,0
337.5,164.5,0
330.5,155.5,0
328,152.5,0
326.5,150.5,0
322,141,0
319.5,136,0
318.25,133.5,0
316.5,130.5,0
311.5,122.5,0
310,120,0
304.25,106.5,0
302.5,103,0
301.5,100.5,0
301,99,0
297.833,92.167,0
297,91,0
296.5,90,0
300.214,93.357,0
302.3,90.4,0
302.643,89.643,0
303.125,91.375,0
307.833,104.167,0
308,106,0
309,107,0
308.9,107.7,0
302.6,102.7,0
300.611,102.722,0
299.786,102.929,0
299.786,102.929,0
297.7,101.3,0
297.929,101.357,0
305.227,109.682,0
308.083,114.5,0
307.1,112.5,0
315.318,117.5,0
317.409,118.318,0
318.429,119,0
320,126,0
322,130.5,0
328.269,141.577,0
330,144.688,0
338.912,156.559,0
342.088,160.5,0
343.688,162.812,0
344.147,163.441,0
352.184,168.447,0
356.342,170.289,0
358.567,170.9,0
363.5,173.714,0
364.3,174.167,0
366.233,174.9,0
368,175.667,0
371.333,177,0
373.5,178.083,0
375.833,178.722,0
377,178.5,0
377.5,178.167,0
380.667,176.25,0
395,174.5,0
398.5,174.333,0
411.214,172.786,0
414.5,172.5,0
416.643,172.214,0
418,172.5,0
424.5,173.5,0
428.227,174.409,0
432.056,175.278,0
438,177.167,0
437,176.5,0
430,177.5,0
420.5,179.5,0
407.833,177.833,0
401,177.5,0
398.5,177.75,0
388,176.5,0
386,176.5,0
378,176,0
368,177.5,0
352.7,182.1,0
348.833,183.833,0
346,186,0
334.5,197.5,0
332.643,199.5,0
329.056,204.722,0
321.1,219.7,0
321.833,217.5,0
320.5,220,0
317.167,228.5,0
315.5,232,0
315.167,233.5,0
309.5,244,0
308.167,247.167,0
306,248,0
300,257.833,0
299,259.333,0
298.667,259.667,0
296.7,261.7,0
296.7,261.5,0
296.667,261.667,0
290.125,249.5,0
296.5,245.5,0
305.786,235.357,0
307.722,233.167,0
309.3,231.6,0
310.227,230.5,0
311.5,229.5,0
305.4,229.5,0
305.4,229,0
305.5,228.773,0
300.5,232.227,0
300.136,232.318,0
303.167,239.75,0
303.227,244.955,0
303.071,247.429,0
303,248.167,0
298.929,254.786,0
298.25,255.75,0
299,256,0
298.056,260.722,0
297.944,261.278,0
297.786,261.643,0
300.2,259.3,0
300.278,259.056,0
299.722,258.944,0
296.5,260.5,0
296.167,260.667,0
299.875,259,0
300.5,258.625,0
301.167,256.278,0
305.2,253.9,0
303.955,252.773,0
305.917,245,0
306.409,243.318,0
306.5,242.25,0
306.654,241.808,0
306.071,241.714,0
294.389,255.389,0
292.864,256.409,0
295.1,260.3,0
295.5,261,0
299.357,261.643,0
300.333,261.833,0
298.357,261.5,0
295,263,0
295.167,262.333,0
296.167,261,0
296.9,263.7,0
296.9,263.7,0
297,263.5,0
297.167,264,0
297.25,263.75,0
299,262.833,0
301.929,262.5,0
301.667,262.667,0
299,247.786,0
298.875,242.938,0
298.889,240.444,0
298.875,238.938,0
300.269,233.5,0
302.7,225.767,0
303.786,223.143,0
307,217.75,0
308.5,215.333,0
309.167,213.5,0
311.125,210.312,0
311.833,209.967,0
319.5,202.062,0
321,200.625,0
327.786,194.071,0
333.722,188.722,0
335.722,186.722,0
337.214,185.357,0
352.188,173.062,0
354.5,171.714,0
355.971,170.971,0
369.071,169.357,0
377.667,168.333,0
380.75,168,0
382.5,167.75,0
383.312,167.688,0
384.889,168.778,0
390.676,169.735,0
394.324,171.147,0
397.618,171.794,0
398.559,171.971,0
400.833,172.333,0
403.25,172.65,0
404.444,171.389,0
413.833,170.071,0
415.778,169.778,0
418.881,168.119,0
430,163.375,0
431.688,162.812,0
433.767,161.967,0
418.735,161.971,0
414.688,160.75,0
413.625,160.625,0
407.045,164.5,0
404.318,165.455,0
403.14,166.02,0
400,167.417,0
394.875,169.458,0
380.792,170.208,0
372.75,170.917,0
370.38,170.86,0
352,167,0
344.821,164.821,0
341.534,163.5,0
334.1,155.34,0
324.385,143.5,0
322.056,140.352,0
317.611,129.574,0
313.574,121.204,0
311.958,117.792,0
310.958,115.792,0
310.792,114.792,0
306.708,102.667,0
305.69,99.69,0
305.022,98.109,0
304.543,96.587,0
300.2,92.05,0
299.4,91.1,0
299.553,93.184,0
300.375,108.25,0
300.5,111.286,0
305.5,119.7,0
309.643,128.857,0
316,135.45,0
321.024,143.452,0
322.85,146.2,0
333.283,154.239,0
338.804,158.674,0
341.06,160.62,0
343.58,161.62,0
354.273,169.591,0
357.071,171.548,0
361.595,173.452,0
369.262,176.548,0
371.405,177.452,0
386.024,177.5,0
391.976,177.976,0
394.318,178.091,0
396.119,178.024,0
400.625,179.75,0
405.5,181.1,0
411.643,180.214,0
419.125,179.875,0
424.731,179.423,0
426.143,179.5,0
424,179.5,0
423.079,174.553,0
427.75,165.1,0
429.556,162.778,0
426.9,163.45,0
409.95,167.35,0
405.95,167.35,0
403.278,167.444,0
391.778,173.167,0
388.711,174.342,0
386.735,175.029,0
385.5,175.559,0
383.889,175.889,0
376.643,174.286,0
374.857,174,0
374.395,173.816,0
376.786,174.357,0
367.658,167.5,0
365.553,165.974,0
364.447,165.342,0
353.05,161.25,0
349.978,160.065,0
348.071,159.119,0
338.05,149.45,0
333.605,145.026,0
328.591,140.318,0
323.278,134.667,0
321.5,132.889,0
313.318,119.636,0
308.026,110.658,0
306.55,108,0
305.262,105.5,0
304.9,104.6,0
299.816,102.868,0
298.115,101.885,0
297.444,100.444,0
291.714,95.214,0
290.857,93.714,0
292.286,92.929,0
294.056,89.611,0
294.265,88.676,0
294.2,88.35,0
292.875,92.562,0
293.812,95.25,0
294.735,94.324,0
298.5,99.722,0
299.976,102.976,0
300.7,104.05,0
301.405,104.214,0
305.674,109.717,0
306.804,110.891,0
307.182,111.182,0
304.974,111.237,0
303.559,111.206,0
303.441,111.441,0
306.853,118.794,0
307.938,122.125,0
308.618,123.559,0
316.056,135.944,0
